category,language,source_url,local_path,size_bytes
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259965_BI/Act 389 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 389 Revised.pdf",4992159
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/15534_BI/Act 388 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 388 Revised.pdf",41408913
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259967_BI/Act 387 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 387 Revised.pdf",3568771
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/3098677_BM/Akta A587.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta A587.pdf",36059718
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 387.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 387.pdf",286277
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259971_BI/Act 386 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 386 Revised.pdf",9443218
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259972_BI/Act 385 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 385 Revised.pdf",9083856
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 384.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 384.pdf",49699
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2253990_BM/Akta 383 Disemak.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 383 Disemak.pdf",2064395
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259974_BI/Act 383 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 383 Revised.pdf",2128977
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259978_BI/002. Act 382-Warta.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\002. Act 382-Warta.pdf",11738880
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2253991_BM/Act 381 disemak.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Act 381 disemak.pdf",4724909
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259981_BI/Act 381 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 381 Revised.pdf",3958566
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/3429608_BM/Akta 380 Disemak.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 380 Disemak.pdf",7501755
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259982_BI/Act 380 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 380 Revised.pdf",6226943
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259984_BI/Act 379 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 379 Revised.pdf",2110657
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 379 - Akta Ijazah dan Diploma 1962.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 379 - Akta Ijazah dan Diploma 1962.pdf",109137
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259987_BI/ACT 378 REVISED 1989.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\ACT 378 REVISED 1989.pdf",47569687
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/815_BI/Act 56-1965.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 56-1965.pdf",156687034
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 377_REPEAL.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 377_REPEAL.pdf",139454
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2253994_BM/Akta 376 Disemak.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 376 Disemak.pdf",2734641
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2259995_BI/Act 376 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 376 Revised.pdf",2024538
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2260328_BI/Act 375 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 375 Revised.pdf",2666265
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 375 - Akta Menteri Kewangan (Pemerbadanan) 1957.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 375 - Akta Menteri Kewangan (Pemerbadanan) 1957.pdf",202697
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1702862/PUB 338.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUB 338.pdf",563307
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2260327_BI/Act 374 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 374 Revised.pdf",2252779
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/172_BM/AKTA 160.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\AKTA 160.pdf",1019652
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 374.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 374.pdf",22276
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2257256_BM/Akta 374 Reprint 2004.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 374 Reprint 2004.pdf",171211
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2260325_BI/Act 373 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 373 Revised.pdf",3781389
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 371 Disemak.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 371 Disemak.pdf",790153
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2260323_BI/ACT 371 - REVISED 1989.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\ACT 371 - REVISED 1989.pdf",10773713
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2260322_BI/Akta 370 -Revised 1989.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Akta 370 -Revised 1989.pdf",480179
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1727624_BM/Akta 370 -Revised 1989.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 370 -Revised 1989.pdf",484488
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2255263_BM/Akta 369 Disemak.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 369 Disemak.pdf",269014
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2263422_BI/Act 369 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 369 Revised.pdf",227933
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1728052_BI/F.M. 22-1949.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\F.M. 22-1949.pdf",1471903
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/380_BI/Act 368 - asal.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 368 - asal.pdf",5
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1728053_BI/03. Act A139.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\03. Act A139.pdf",781363
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1728054_BI/04. Act A304.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\04. Act A304.pdf",680773
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1728055_BI/06. Akta A479.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\06. Akta A479.pdf",555700
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/293_BI/07. Act 281.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\07. Act 281.pdf",20216566
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1728335/08. P.U. (A) 468-1990.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\08. P.U. (A) 468-1990.pdf",2366752
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1728337/10. P.U. (A) 380-381 1992.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\10. P.U. (A) 380-381 1992.pdf",4377152
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1728336/09. P.U. (A) 380-381 1992.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\09. P.U. (A) 380-381 1992.pdf",4377152
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1728056_BI/11. Act A1084.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\11. Act A1084.pdf",1818120
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 368.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 368.pdf",46390
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1714090/PUB 552.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUB 552.pdf",559273
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2693237/PUA 58_2025.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 58_2025.pdf",235013
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2705275/PUB 68_2025.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUB 68_2025.pdf",138646
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2263425_BI/Act 367 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 367 Revised.pdf",14258431
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 366 - Asal.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\Act 366 - Asal.pdf",15916162
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1728146_BI/02. Açt A149.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\02. Açt A149.pdf",1781595
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/161_BI/ACT 149 (1).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\ACT 149 (1).pdf",33478198
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 366.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 366.pdf",210814
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 266 2011.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\P.U. (A) 266 2011.pdf",0
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 257 2012.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\P.U. (A) 257 2012.pdf",0
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 104 2013.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\P.U. (A) 104 2013.pdf",0
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 136 2013.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\P.U. (A) 136 2013.pdf",0
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 220 2013.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\P.U. (A) 220 2013.pdf",0
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 180 2017.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\P.U. (A) 180 2017.pdf",0
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 181 2017.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\P.U. (A) 181 2017.pdf",0
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 366-23 2 2018.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 366-23 2 2018.pdf",1330456
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1682009_BI/Draf Muktamad (11 12 2020).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Draf Muktamad (11 12 2020).pdf",1661512
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1706663/PUA 332.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 332.pdf",699732
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1694960_BI/Act 366 as at 1 October 2021.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 366 as at 1 October 2021.pdf",1343417
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1713646/PUA 412.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 412.pdf",527396
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1706793_BI/muktamad 27.1.22 Act 366.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\muktamad 27.1.22 Act 366.pdf",1339717
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1714451_BI/ACT 366_MUKTAMAD_1 JANUARY 2022.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\ACT 366_MUKTAMAD_1 JANUARY 2022.pdf",1358677
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1742947_BI/Act A1666 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act A1666 BI.pdf",270061
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1745253/PUA309.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA309.pdf",579856
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1745490_BI/Act 366 Final as at 6 Oct 2022 (27.03.2023).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 366 Final as at 6 Oct 2022 (27.03.2023).pdf",1238880
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1755091/PUA407.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA407.pdf",399974
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1763927_BI/Muktamad_Act 366_as 1 Jan 2023.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Muktamad_Act 366_as 1 Jan 2023.pdf",1472488
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1800038/PUA 71.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 71.pdf",409822
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1804265/PUA 93 (2023).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 93 (2023).pdf",582409
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1806123_BI/ACT 366 - FINAL CLEAN as at 1 Apr 2023 (6.12.23).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\ACT 366 - FINAL CLEAN as at 1 Apr 2023 (6.12.23).pdf",2167072
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1864661/PUA306_2023.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA306_2023.pdf",806636
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1959292_BI/ACT 366 - Final as at 11.10.23.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\ACT 366 - Final as at 11.10.23.pdf",2231514
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1872410/PUA 312 (2023).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 312 (2023).pdf",289438
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1872419/PUA 313 (2023).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 313 (2023).pdf",279298
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1889712/PUB509_2023.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUB509_2023.pdf",557078
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/1946463/PUA 402.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 402.pdf",295261
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2090924/PUA 110 (2024).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 110 (2024).pdf",209495
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2125028/PUA 125 (2024).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 125 (2024).pdf",402318
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2182410_BI/ACT 366_Final online_as 15 Mei 2024.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\ACT 366_Final online_as 15 Mei 2024.pdf",4550315
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2867190/PUA155_2025.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA155_2025.pdf",250021
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/3175997_BI/Act A1774 - POISONS (AMENDMENT) ACT 2025.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act A1774 - POISONS (AMENDMENT) ACT 2025.pdf",250491
"revised","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3245034/PUA 460_2025.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\UNK\PUA 460_2025.pdf",369644
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2263430_BI/Warta Act 365 revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Warta Act 365 revised.pdf",463947
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 363 -Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 363 -Revised.pdf",1076342
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/71_BM/AKTA 59 - WARTA ASAL.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\AKTA 59 - WARTA ASAL.pdf",1532433
"revised","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2263435_BI/Act 362 Revised.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\EN\Act 362 Revised.pdf",3978078
"revised","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2260266_BM/Akta 362 Disemak.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\revised\MS\Akta 362 Disemak.pdf",4415818
